IntroductionID:ID,Introduction,:LABEL
intro_0622,这是一家主营亚洲料理、泰国菜的餐厅。,Introduction
intro_0623,Bare Witness餐厅位于河畔旁边，内部装饰着落地大玻璃窗，美丽河景一览无余。阳光正好的时候在露天座位上享用正宗美味的澳洲菜，令人身心愉悦。,Introduction
intro_0624,"Subscribing to Matt Moran's ""garden to plate"" philosophy, Chiswick Woolahra supplies a seasonal menu with ingredients fresh from the garden right outside the restaurant window. It offers casual dining experience in a contemporary, natural light-filled dining room and is perfect for a special celebration, lunch with family, or a quick dine and drink. Book a reservation and come down at Chiswick.",Introduction
intro_0625,Reef House Restaurant是Reef House酒店内唯一的餐厅，有着绝佳的地理位置。店内有颗300多岁的千层树，可谓是镇店之宝。主厨Ashe Lewis非常擅长处理季节性的食材，用心烹制每道料理，给客人带来四季的味觉享受。日落时，客人们可以在甲板上享受户外用餐，俯瞰棕榈湾海滩，享受一顿浪漫的晚餐。,Introduction
intro_0626,位于道格拉斯港口，紧邻圣玛丽海，风景绝佳。餐厅主要提供当地口味的西餐、烧烤以及酒类，是朋友聚会的好选择。餐厅设有大量的户外露天座位，视野非常开阔。,Introduction
intro_0627,会让你吃第二次的意大利餐厅，意大利千层面是意大利菜系中的经典，这家店的口味做得很正。提供主菜、面食等多类主食，还有多种口味的披萨，以及特色沙拉，选择丰富，餐厅环境、视野都很棒。,Introduction
intro_0628,餐厅主打亚洲料理，提供味道可口的中餐，菜品丰富，提供特色餐食、炒饭类以及经典的汤味，食材新鲜，摆盘精致，菜量实在，价格合理。,Introduction
intro_0629,食物美味，服务周到，风景美丽，很适合情侣或家庭用餐。,Introduction
intro_0630,将现代时尚的画廊与法餐融为一体，在浓郁的艺术气息下用餐，提供视觉和味觉的盛宴。,Introduction
intro_0631,餐厅主营日式料理，摆盘精致，口味正宗；餐厅装饰很具有日式风格，安静舒适。,Introduction
intro_0632,主要提供澳洲菜肴，牛排和甜品都很不错。,Introduction
intro_0633,Zest Leura是一家备受欢迎的餐厅，店内供应美味的餐食、咖啡和酒类。地中海风格的餐厅温馨可爱，所有菜品都使用自当地散养的肉类，因此味道可口品质出众。工作人员很乐于助人，餐厅气氛很温暖，店内黑板上会有特价菜或者推荐菜帮助客人选择。,Introduction
intro_0634,位于悉尼市中心The Galeries 的［Lotus 莲］将中餐文化融入到西餐，从各个方面进行完美结合，给大家呈现出优雅又不做作的中餐，如同餐厅的名字莲花一般清新脱俗。菜式上，这里的海鲜和融合菜很受欢迎，因为［Lotus 莲］的主厨极具创意，充分利用澳洲优良的食材，融合中餐的烹饪手法，创造出一道道美味的佳肴。澳洲龙虾和雪蟹泥蟹都有多种口味供客人选择。除去海鲜还有许多融合菜很受欢迎，比如选用优质澳洲和牛肉制作的松露油香煎和牛，在北京烤鸭基础上改良的味增脆皮鸭，姜葱蒸全鱼等等。除了美食，Lotus还有可口的甜点和各式各样的酒。Lotus的甜点师傅曾作为澳洲代表团一员参加世界冰淇淋大赛，并获得第三名的好成绩。环境上，大厅半开放式的设计将点心厨房和吧台完整的呈现给食客和路人 ，在享用美食的同时也可以看到点心和鸡尾酒制作的过程。除去敞开式的就餐大厅［Lotus 莲］也有私密性的包房。 每一间包房都有独特的主题，配合古典的风格和相呼应的音乐以及装饰，全方位提升了食客的就餐感受。,Introduction
intro_0635,"North Bondi Fish is an iconic seafood restaurant located a few short steps from the sand and surf of one of the world's most famous beaches, Bondi Beach. The menu specialises in high-quality seafood, amazing steaks, salad and sensational cocktails. With a relaxed space and amazing beachside views, it is the perfect spot for lunch, dinner and everything in between.",Introduction
intro_0636,这是一家家族式经营的咖啡店，自1999年开业以来在当地颇受欢迎，咖啡豆的烘培技术独特，目前在当地已经有多家分店，咖啡控一定要去品尝一下。,Introduction
intro_0637,The Sherlock Holmes餐厅位于Collins大街上，创办于1985年11月。时至今日，餐厅经营的如火如荼，一直广受好评。氛围不错，员工热情，唯一不足的便是店面太小，容纳不了源源不断的客流。他们家的食物品种丰富，还有葡萄酒和各种烈性酒。推荐尝试一下他们家的The Bruschetta、Pie和The Potato and Bacon Salad等。更重要的是价格不贵，值得一试。,Introduction
intro_0638,主打印度的各类特色菜，传统风味的烤羊肉、烤馕、奶酪等招牌菜广受食客喜爱。餐厅人气超高，每到饭点就人满为患，经济实惠性价比很高。,Introduction
intro_0639,一家可爱的法式咖啡馆，就坐落在凯恩斯市中心，供应美味可口的法式薄饼，可以选择不同的口味，咖啡也很香醇，是许多当地人吃早午餐的地点。,Introduction
intro_0640,餐厅主营越南菜，地道正宗、味道鲜美、价格合理，服务员非常友好，就餐环境舒适。,Introduction
intro_0641,JaffleHead是凯恩斯当地一家非常受欢迎的咖啡店，店内主营各种咖啡和招牌的Jaffle（飞碟三明治）。他们家的飞碟跟普通的不太一样，吐司的边烤得很脆，里面有好几层芝士，一口咬下去非常有层次感。来这里吃顿美美的早餐或者Brunch实在是不错的选择哦。,Introduction
intro_0642,餐厅位于凯恩斯铂尔曼国际大酒店内，以海鲜自助餐和下午茶而闻名，体型庞大的生猛海鲜整齐铺陈在台面上，带给你视觉和味觉的双重享受。餐厅的下午茶品质也非常高，丰富的蛋糕甜点和茶饮，颜值极高，味道更是值得称赞。,Introduction
intro_0643,一家价格亲民的小酒吧，有着悉尼传统风格的装潢，经常会有现场音乐演奏，气氛不错。除了各式酒类饮品，也供应澳洲风味的餐点。,Introduction
intro_0644,Siam house地处悉尼市中心，这是一家专做泰国菜的亚洲风味餐厅，具有泰国的地道风味，是在悉尼体验泰国美食的最佳去处。菜单上很多泰国菜可以选择，几乎包括了所有经典的泰国当地菜，色香味俱全，让人非常难忘。店里有很多有特点的泰国小点心，而且价位很便宜。,Introduction
intro_0645,Four Cinq是一家主营日式拉面的餐厅，坐落于凯恩斯中心区域。餐厅的装修简约，环境干净，很有日式风情。餐厅供应各种口味和各种配料的拉面，口味地道，汤汁浓厚，服务员的服务也十分贴心。,Introduction
intro_0646,得记是人气很高的一家烧腊店，菜式以烧腊、小炒等为主。门口显眼的中国字就能看出是家中餐厅，内部环境一般，非常简单不过干净，像国内的茶餐厅一样，挂着烤鸭、叉烧等烧腊，这家味道不错所以总是有许多人，也有很多人选择一份烤鸭等带走。营业到凌晨2点，所以半夜饿了也可以来这里吃吃。,Introduction
intro_0647,这是一家意大利餐厅，餐厅明亮舒适，分室内和室外，天气好的时候，坐在室外用餐是一种享受。餐厅用最新鲜的食材烹制出最美味的料理。,Introduction
intro_0648,トラベラーズチョイス 2019,Introduction
intro_0649,酒店位于埃尔奎斯特家园内，这里一次最多只能为18位旅客提供食宿。早餐是在环形走廊享用的，而午餐则可能为你提供一个私人野餐，到了晚上，你就可以品尝到厨师阿兰·格鲁姆用当地海鲜精心构思和烹饪的晚餐了。,Introduction
intro_0650,一家尼泊尔风味餐厅，木质装潢及摆件装饰等都颇有异域风情，给人一种穿越感，氛围温馨友好。菜肴口味很地道，价格合理，吸引了不少回头客。,Introduction
intro_0651,Bistrot D'Orsay位于墨尔本的Collins大街，对面是Regent剧院，演出前或者结束后都可以来这里用餐。餐厅内部的环境温馨舒适，专业的服务、高效率的运作都让它非常受顾客的欢迎。料理是地道的法餐，味道和价格都无可挑剔。,Introduction
intro_0652,这家颜值爆表的面包甜点店叫Lune Croissanterie，招牌Logo是小飞机，十分抢眼，店内装饰是简洁的工业风，加上玻璃罩子，十足十一个面包科研基地。这里的招牌牛角包被《纽约时报》评为世界上最好吃的牛角包，香酥可口。店内的厨房也是透明的，看他们做面点也是非常有仪式感的一件事情,Introduction
intro_0653,粉红色的小猪Logo的形象，被大家亲切的称为粉红猪。这是一家份量很足与环境不错的牛排店，非常有名，全澳洲都有连锁店。,Introduction
intro_0654,这家餐厅提供正宗的泰国菜，选择多样，地道美味，分量也很足。服务员友善周到，餐厅人气高，价格合理。如果是素食主义者或对食材有要求的话，可以提前告知店员。,Introduction
intro_0655,建筑风格独特的餐厅，主要提供意大利料理，在当地有一定的知名度。六边形的建筑轮廓搭配上门前高高耸立的椰子树，营造出一种清新典雅的气息。餐厅的菜品出品稳定，口感层次分明，样式丰富，喜好意大利菜的不妨前来一试。,Introduction
intro_0656,"这家店铺位于悉尼中心区南部的BanksTown,听说是越南华侨开的。 店铺是一个进深很长的大开间路边门店，收拾得干净、整洁。由于临近圣诞、新年假期，再加上来的时候错过了饭点，所以顾客不是非常非常多；但听朋友说，平时可都是人满为患的。 这家店铺的最大特点就是传统风味、经济实惠。超级大份的越南粉，却只卖11刀左右，还送了一大盘豆芽还有新鲜罗勒，肉丁肉块也很大很过瘾。 让我不禁想起了加拿大曼尼托巴省首府——温尼伯排名第一的越南粉名店，凤凰。 棒棒哒，强烈推荐！",Introduction
intro_0657,牛排爱好者必须打卡的餐厅，每次路过都会看到有人在排队，牛排肉脂比例恰到好处，纤维细腻嚼劲十足，搭配鲜美的蘑菇酱是非同一般的味蕾享受。,Introduction
intro_0658,Anouk Cafe位于布里斯班市区，交通便捷，环境舒适温馨。咖啡馆以优质的食物和咖啡闻名，这里的早餐受到周边居民和游客的一致好评。,Introduction
intro_0659,Bar Alto位于布里斯班河畔，享有美丽的景色，环境餐厅优雅舒适，服务专业周到，提供美味的意大利料理，葡萄酒也是意大利进口，搭配得非常不错。,Introduction
intro_0660,这里的披萨非常正宗，餐馆小巧又温馨。,Introduction
intro_0661,Brisbane German Club又名Brisbane German Club，是布里斯班当地有名的德国餐厅，这里环境舒适，服务友好，气氛热烈，可以品尝到正宗的德国美食和德国啤酒。,Introduction
intro_0662,这是一家做披萨起家的意大利餐厅，为披萨爱好者们提供种类繁多的披萨，从海鲜、火腿到水果应有尽有，皮薄馅多，口味正宗，无论是有嚼劲的面饼还是丰富的馅料，从来没有令人失望过。,Introduction
intro_0663,这家餐厅由两间屋子组成，一边主要提供马来西亚及中国菜，还有一边则是主要提供越南菜，最低人均消费15美元。相较于其他菜系，这家店的越南菜更受欢迎，招牌的Pho是非常值得一尝的。,Introduction
